"","name","address","city"
"406","서울서래초등학교","서울특별시 서초구 방배로 260","서초구"
"407","서울삼릉초등학교","서울특별시 강남구 봉은사로63길 22","강남구"
"408","서울봉은초등학교","서울특별시 강남구 학동로 610","강남구"
"409","서울방현초등학교","서울특별시 서초구 효령로4길 58","서초구"
"410","서울방일초등학교","서울특별시 서초구 방배로18길 52","서초구"
"411","서울방배초등학교","서울특별시 서초구 방배중앙로13길 26","서초구"
"412","서울반포초등학교","서울특별시 서초구 신반포로 55-4","서초구"
"413","서울반원초등학교","서울특별시 서초구 잠원로3길 28","서초구"
"414","서울매헌초등학교","서울특별시 서초구 언남길 8","서초구"
"415","서울도성초등학교","서울특별시 강남구 역삼로 313","강남구"
"416","서울도곡초등학교","서울특별시 강남구 선릉로64길 33","강남구"
"417","서울대현초등학교","서울특별시 강남구 역삼로98길 16","강남구"
"418","서울대치초등학교","서울특별시 강남구 양재천로 363","강남구"
"419","서울대청초등학교","서울특별시 강남구 양재대로55길 28","강남구"
"420","서울대진초등학교","서울특별시 강남구 개포로109길 74","강남구"
"421","서울대왕초등학교","서울특별시 강남구 헌릉로618길 8","강남구"
"422","서울대모초등학교","서울특별시 강남구 광평로20길 27","강남구"
"423","서울대도초등학교","서울특별시 강남구 선릉로 209","강남구"
"424","서울대곡초등학교","서울특별시 강남구 남부순환로 3022","강남구"
"425","서울논현초등학교","서울특별시 강남구 강남대로120길 33","강남구"
"426","서울구룡초등학교","서울특별시 강남구 개포로 263","강남구"
"427","서울개포초등학교","서울특별시 강남구 영동대로3길 45","강남구"
"428","서울개일초등학교","서울특별시 강남구 개포로 401","강남구"
"429","서울개원초등학교","서울특별시 강남구 선릉로 29","강남구"
"430","계성초등학교","서울특별시 서초구 신반포로19길 23","서초구"
"431","서울교육대학교부설초등학교","서울특별시 서초구 서초중앙로 96","서초구"
"432","마곡하늬중학교","서울특별시 강서구 마곡서1로 16","강서구"
"433","화곡중학교","서울특별시 강서구 강서로45길 70","강서구"
"434","영도중학교","서울특별시 양천구 목동중앙남로 27","양천구"
"435","양정중학교","서울특별시 양천구 안양천로 1039","양천구"
"436","신정여자중학교","서울특별시 강서구 등촌로13아길 20","강서구"
"437","봉영여자중학교","서울특별시 양천구 목동동로2길 68","양천구"
"438","명덕여자중학교","서울특별시 강서구 강서로47길 34-10","강서구"
"439","마포중학교","서울특별시 강서구 화곡로 403","강서구"
"440","등촌중학교","서울특별시 강서구 공항대로 484-12","강서구"
"441","덕원중학교","서울특별시 강서구 강서로45길 91-44","강서구"
"442","마곡중학교","서울특별시 강서구 마곡중앙5로 58","강서구"
"443","화원중학교","서울특별시 강서구 강서로17나길 86","강서구"
"444","월촌중학교","서울특별시 양천구 목동서로 31","양천구"
"445","염창중학교","서울특별시 강서구 양천로67가길 83","강서구"
"446","염경중학교","서울특별시 강서구 양천로69길 35","강서구"
"447","양천중학교","서울특별시 양천구 지양로7길 32","양천구"
"448","양서중학교","서울특별시 양천구 남부순환로 380","양천구"
"449","양동중학교","서울특별시 양천구 목동중앙북로 49","양천구"
"450","양강중학교","서울특별시 양천구 중앙로 319","양천구"
"451","신화중학교","서울특별시 양천구 남부순환로29길 35","양천구"
"452","신월중학교","서울특별시 양천구 남부순환로29길 25","양천구"
"453","신원중학교","서울특별시 양천구 가로공원로55길 19","양천구"
"454","신서중학교","서울특별시 양천구 중앙로 206","양천구"
"455","신목중학교","서울특별시 양천구 목동중앙로 88","양천구"
"456","신남중학교","서울특별시 양천구 중앙로29길 109","양천구"
"457","수명중학교","서울특별시 강서구 수명로2길 16","강서구"
"458","송정중학교","서울특별시 강서구 남부순환로 121","강서구"
"459","성재중학교","서울특별시 강서구 허준로 36","강서구"
"460","삼정중학교","서울특별시 강서구 금낭화로 210","강서구"
"461","백석중학교","서울특별시 강서구 등촌로51나길 35","강서구"
"462","방화중학교","서울특별시 강서구 개화동로27길 9","강서구"
"463","방원중학교","서울특별시 강서구 금낭화로 268","강서구"
"464","목일중학교","서울특별시 양천구 목동동로8길 70","양천구"
"465","목운중학교","서울특별시 양천구 목동동로 235","양천구"
"466","목동중학교","서울특별시 양천구 목동동로 172","양천구"
"467","등원중학교","서울특별시 강서구 화곡로65길 50","강서구"
"468","등명중학교","서울특별시 강서구 공항대로39길 39","강서구"
"469","금옥중학교","서울특별시 양천구 신정로 213","양천구"
"470","공항중학교","서울특별시 강서구 방화대로 241","강서구"
"471","경서중학교","서울특별시 강서구 양천로59길 31","강서구"
"472","강신중학교","서울특별시 양천구 남부순환로 604","양천구"
"473","유석초등학교","서울특별시 강서구 화곡로69길 9","강서구"
"474","서울신은초등학교","서울특별시 양천구 신정이펜2로 30","양천구"
"475","서울화일초등학교","서울특별시 강서구 까치산로10길 70","강서구"
"476","서울화곡초등학교","서울특별시 강서구 초록마을로 28","강서구"
"477","서울탑산초등학교","서울특별시 강서구 허준로 109","강서구"
"478","서울치현초등학교","서울특별시 강서구 방화대로47길 43","강서구"
"479","서울지향초등학교","서울특별시 양천구 신정로11길 74","양천구"
"480","서울정목초등학교","서울특별시 양천구 목동중앙로3길 30-10","양천구"
"481","서울정곡초등학교","서울특별시 강서구 방화대로50길 22","강서구"
"482","서울장수초등학교","서울특별시 양천구 신정로13가길 30","양천구"
"483","서울은정초등학교","서울특별시 양천구 목동남로 85","양천구"
"484","서울월촌초등학교","서울특별시 양천구 목동중앙로 132","양천구"
"485","서울월정초등학교","서울특별시 강서구 월정로 176","강서구"
"486","서울우장초등학교","서울특별시 강서구 화곡로 263","강서구"
"487","서울영도초등학교","서울특별시 양천구 목동중앙로 70","양천구"
"488","서울염창초등학교","서울특별시 강서구 양천로 646-28","강서구"
"489","서울염동초등학교","서울특별시 강서구 양천로73길 17","강서구"
"490","서울염경초등학교","서울특별시 강서구 양천로69길 49","강서구"
"491","서울양화초등학교","서울특별시 양천구 목동중앙북로16길 57","양천구"
"492","서울양천초등학교","서울특별시 강서구 양천로 329","강서구"
"493","서울양원초등학교","서울특별시 양천구 화곡로 16","양천구"
"494","서울양목초등학교","서울특별시 양천구 목동로11길 30","양천구"
"495","서울양명초등학교","서울특별시 양천구 중앙로 204","양천구"
"496","서울양동초등학교","서울특별시 양천구 오목로23길 24","양천구"
"497","서울양강초등학교","서울특별시 양천구 오목로 101","양천구"
"498","서울신정초등학교","서울특별시 강서구 곰달래로31가길 27","강서구"
"499","서울신월초등학교","서울특별시 강서구 강서로31길 48","강서구"
"500","서울신원초등학교","서울특별시 양천구 남부순환로58길 32","양천구"
"501","서울신서초등학교","서울특별시 양천구 목동서로10길 35","양천구"
"502","서울신목초등학교","서울특별시 양천구 신목로5길 11-6","양천구"
"503","서울신남초등학교","서울특별시 양천구 남부순환로83길","양천구"
"504","서울신기초등학교","서울특별시 양천구 신정로 292","양천구"
"505","서울신곡초등학교","서울특별시 강서구 등촌로13자길 42-14","강서구"
"506","서울신강초등학교","서울특별시 양천구 중앙로55길 72","양천구"
"507","서울수명초등학교","서울특별시 강서구 수명로1길 84","강서구"
"508","서울송화초등학교","서울특별시 강서구 방화대로34길 2","강서구"
"509","서울송정초등학교","서울특별시 강서구 공항대로3길 18","강서구"
"510","서울서정초등학교","서울특별시 양천구 목동로8길 19","양천구"
"511","서울삼정초등학교","서울특별시 강서구 금낭화로 222","강서구"
"512","서울백석초등학교","서울특별시 강서구 공항대로 491","강서구"
"513","서울방화초등학교","서울특별시 강서구 양천로6길 92","강서구"
